SeniorCitizen,Partner,Dependents,tenure,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,PaperlessBilling,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.16194510599677123,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.1657772395230557,0,0,0,0,0,1,-1.5076384890696393,0,0,1,1,0,0,0,0,0,1,1
0,0,0,1.4274745944480836,1,1,0,0,1,1,1.376344170661418,0,1,0,0,0,1,0,1,0,0,1
0,0,0,-0.3001558543980371,0,1,1,0,0,1,0.5014740841312035,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-0.9737911780600123,1,0,0,0,0,0,0.6259601321367951,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.5549717837226001,1,0,1,1,1,0,1.4586691562268908,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0.0256070553622056,1,0,1,1,0,1,0.6344178441444933,0,1,0,1,0,0,0,1,0,0,1
0,1,0,-1.2367242199587352,0,1,0,0,0,1,0.3203382111130964,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.7992939660427822,0,1,0,0,0,0,0.642726829145324,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.2526848290346981,0,1,0,0,0,1,0.9458153708100492,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0165823800991036,1,0,1,0,0,1,1.1787060419182744,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.0331224013585834,1,0,0,0,0,1,0.7324638671542947,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5874760286854324,1,0,1,1,1,1,1.4743297193490559,0,1,0,0,1,0,0,0,1,0,1
1,0,0,-0.0965540357978854,1,1,0,0,0,1,0.8554368451665879,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.5444780367182193,0,0,0,0,1,1,-0.1067436179295974,1,0,0,1,0,0,0,1,0,0,0
0,1,0,0.7178532386027215,0,0,0,0,0,0,-1.4694171580658184,0,0,1,0,0,1,0,0,0,1,0
0,1,1,1.4508197855632678,0,1,0,0,1,1,1.156222102196656,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1.247217966963116,1,0,1,0,0,0,0.8537750481664219,0,1,0,0,1,0,0,1,0,0,0
0,1,1,1.289898410967067,1,0,1,1,0,1,1.255489531027769,0,1,0,0,1,0,0,1,0,0,1
1,1,0,-1.2774445836787656,1,0,0,0,0,1,0.3203926321592337,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6597588353583337,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-0.7888002190384014,0,0,0,0,0,1,-1.4960059100684764,0,0,1,0,0,1,1,0,0,0,0
0,0,1,-1.2774445836787656,0,0,0,0,0,0,-0.6900343649879066,1,0,0,1,0,0,0,0,1,0,0
0,1,1,-0.06837462639500982,1,0,0,1,1,1,1.268290153188058,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.748079855318371,1,0,0,0,0,0,-1.303237458049206,0,0,1,1,0,0,0,0,0,1,0
0,1,1,1.002895784642934,0,0,0,0,0,0,-1.504314895069307,0,0,1,0,0,1,1,0,0,0,0
0,1,1,0.9621754209229036,0,0,0,0,0,0,0.8022593411612722,0,1,0,0,1,0,1,0,0,0,0
1,0,0,-1.2774445836787656,1,0,0,0,0,1,0.3652067301175816,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.6351950639824246,1,0,0,1,0,0,0,0,1,0,1
0,1,1,-0.5926215014456413,0,1,0,1,0,1,-0.3397043546440252,1,0,0,0,1,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.179085466098976,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.4508197855632678,1,1,0,0,1,0,-0.2164222199405615,1,0,0,0,1,0,1,0,0,0,0
0,0,0,-1.1552834925186746,0,0,0,1,0,1,-1.166970104035584,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1.6137012404433893,1,1,1,1,0,1,1.2143849972024705,0,1,0,0,0,1,1,0,0,0,0
1,0,0,-0.46831138974324577,1,0,0,0,0,1,0.9722155394429854,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,0,1,0,1,0,0,-0.2978502729487016,1,0,0,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4960059100684764,0,0,1,1,0,0,0,0,0,1,1
0,0,1,-0.07936385672355604,1,0,1,0,1,1,0.4827213527027371,1,0,0,0,1,0,0,0,0,1,1
0,1,0,1.043525454708437,1,0,1,0,0,1,1.0491074438960073,0,1,0,0,1,0,0,0,1,0,1
0,1,1,0.6364125111626608,1,0,0,0,0,0,-1.2783105030467143,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0.9214550572028734,1,0,0,1,0,1,1.1711782751981514,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0.3920903288424788,1,0,1,1,0,1,1.329048990213933,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-0.5444780367182193,1,0,0,1,1,0,1.2808568772091151,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1592126954477942,1,0,0,0,0,0,-0.477163998295771,1,0,0,1,0,0,0,0,0,1,1
0,1,0,-1.2648421572487833,0,0,0,0,0,1,-1.3691756468081655,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,-0.9991286070188056,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.6666391278783103,1,0,0,0,0,1,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1960038562387048,0,0,0,0,0,0,-1.4876969250676455,0,0,1,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,1,0,1,-0.4741193088782761,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-0.9109613101984924,1,0,0,0,0,1,-1.3381351950526947,0,0,1,1,0,0,0,0,0,1,0
0,1,0,-1.0160538522975409,1,0,1,1,0,1,1.3456254942907213,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.6364125111626608,1,0,0,0,0,1,0.574593152138513,0,1,0,0,1,0,0,0,0,1,1
1,1,0,-0.9516816739185228,0,0,0,0,0,0,-1.4926823160681442,0,0,1,0,1,0,0,1,0,0,0
0,1,1,0.3106496014024181,0,0,0,0,0,0,-1.5009913010689746,0,0,1,0,0,1,0,0,0,1,0
0,0,0,-1.1552834925186746,0,0,0,0,0,0,0.4350022041245586,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.0738427650786138,0,0,0,0,0,0,-0.6351950639824246,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1960038562387048,0,1,0,1,1,0,-0.7781096059967111,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.055833672077855,1,1,1,0,0,0,1.3157546142126038,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.8400143297628127,1,0,0,0,0,1,1.0332491241843629,0,1,0,0,1,0,0,1,0,0,0
0,1,0,-0.5851984004382496,0,0,0,0,0,1,-0.6784017859867437,1,0,0,1,0,0,1,0,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-0.6551366279844181,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-0.5228667504278126,1,0,0,0,0,1,0.8315012033094272,0,1,0,1,0,0,0,1,0,0,1
1,1,0,-1.2637250390346215,1,0,0,0,0,1,0.32386632233138,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.1552834925186746,1,0,0,0,1,0,0.0262001420836923,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.8295205827584317,0,1,0,0,1,1,1.1346187411944968,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.1986838171582226,1,0,0,0,0,1,0.6761708774449847,0,1,0,1,0,0,0,0,1,0,1
1,0,0,1.369379058123207,1,0,1,1,1,0,1.5334500212343665,0,1,0,0,1,0,0,1,0,0,1
1,0,0,-0.5444780367182193,0,0,0,1,0,1,1.034910921184529,0,1,0,1,0,0,0,1,0,0,1
1,1,0,-0.5444780367182193,1,0,0,0,0,1,1.003336778181373,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.1145631287986442,0,1,0,0,1,1,-0.0136829859202946,1,0,0,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,0,0,0,0,0,0,-0.3776165289566755,1,0,0,1,0,0,0,1,0,0,1
0,0,0,-1.2367242199587352,0,0,0,0,1,0,0.184070857099474,1,0,0,1,0,0,0,0,1,0,0
1,1,0,-1.1209867226880474,1,0,0,0,0,1,0.31874195078844375,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-1.2774445836787656,0,0,0,0,0,0,0.1655615076235713,0,1,0,1,0,0,1,0,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,0.2073360151017999,0,1,0,1,0,0,0,0,1,0,1
1,1,0,-0.1372743995179157,1,0,1,1,0,1,1.034910921184529,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.3998156355371378,1,0,0,1,0,1,0.26513921861599177,1,0,0,0,1,0,0,0,1,0,1
1,1,0,-1.2712403680210447,0,0,0,0,0,0,-0.6260944238016688,1,0,0,1,0,0,0,0,1,0,1
1,1,0,1.5729808767233588,1,0,0,0,0,0,-1.326502616051532,0,0,1,0,0,1,1,0,0,0,0
0,1,0,-0.4282530551957674,1,0,0,0,0,1,0.6694219521284362,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.0256070553622056,1,1,0,1,0,1,1.2941512532104444,0,1,0,0,1,0,0,0,0,1,1
1,1,1,1.5381587290846885,1,1,1,1,1,0,0.7861413022104691,1,0,0,0,0,1,0,1,0,0,1
0,1,1,0.880734693482843,0,1,0,1,1,0,0.1724382780983114,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.8134869375154936,1,0,0,0,0,1,0.6563224061012427,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.3920903288424788,0,1,1,0,0,0,-0.3410569949530208,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.0965540357978854,0,0,0,0,0,1,0.8471278601657574,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.5322605130033284,1,1,1,1,1,1,0.8055829351616043,1,0,0,0,0,1,1,0,0,0,0
1,1,0,1.5729808767233588,0,0,1,1,0,1,1.1445895231954937,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1.2879383306831464,1,1,1,1,1,1,1.6730409692483204,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.5239316529661491,1,0,0,1,0,1,0.663337543751372,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.8247998703679099,0,0,1,0,1,1,0.828080850977655,0,1,0,1,0,0,0,1,0,0,1
0,1,1,-1.2774445836787656,0,0,0,0,0,1,-1.4710789550659844,0,0,1,1,0,0,0,0,0,1,1
0,0,0,-1.1960038562387048,0,0,1,0,1,1,-0.9276713360116622,1,0,0,1,0,0,0,0,0,1,1
1,0,0,-0.5851984004382496,0,0,0,1,0,1,0.6709773781481484,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-0.7888002190384014,1,0,0,0,0,1,0.3402797751150897,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.1960038562387048,0,0,1,1,0,0,0.8521132511662559,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.491020519067978,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0.6771328748826912,1,1,0,1,1,0,0.6510358141461546,1,0,0,0,1,0,0,0,1,0,1
1,1,0,-0.7188021620439462,0,0,1,0,0,1,0.3508088740080518,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.2879383306831464,1,0,0,1,0,0,0.8471278601657574,0,1,0,0,1,0,0,1,0,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.184070857099474,0,1,0,1,0,0,0,0,1,0,0
0,0,1,1.6137012404433893,0,1,1,1,1,0,0.0810394430891746,1,0,0,0,0,1,0,1,0,0,0
0,1,1,-1.1552834925186746,1,0,1,0,1,1,-0.2081132349397309,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.9516816739185228,1,0,0,1,0,0,1.114677177192503,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.7258166791536301,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0.5142514200025698,1,0,1,1,0,1,1.4287568102239003,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-0.9516816739185228,0,0,0,0,0,0,-0.6584602219847502,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-1.2774445836787656,0,0,0,0,0,0,0.6733745513482519,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.6554050529455294,0,0,0,1,0,1,-0.8949697532064466,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1145631287986442,0,1,0,0,1,1,-0.2995120699488677,1,0,0,1,0,0,0,0,0,1,0
0,1,0,1.6137012404433893,1,1,1,1,1,1,1.741174646255132,0,1,0,0,0,1,0,1,0,0,0
0,1,1,0.0256070553622056,0,1,0,1,0,0,0.3319707901142591,1,0,0,0,1,0,0,1,0,0,0
0,1,1,-0.6823630494618468,0,0,0,0,0,0,0.5026147324036218,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0.3513699651224484,1,0,0,0,0,1,-1.326502616051532,0,0,1,0,1,0,0,0,0,1,0
0,1,1,1.4508197855632678,1,1,1,1,1,0,0.7723469951582818,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1.4508197855632678,0,1,1,1,1,1,0.5878875281398422,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,0,0.8703930181680831,1,0,0,0,0,1,0,1,0,0,0
1,1,0,1.2036280718051653,1,1,0,1,0,0,1.2863504383453988,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.031034812016557,1,0,0,1,0,1,1.19327959524803,0,1,0,0,1,0,1,0,0,0,1
0,0,0,-0.2594354906780068,0,0,0,0,0,1,0.7989357471609396,0,1,0,1,0,0,1,0,0,0,1
1,0,0,1.6137012404433893,1,0,1,1,1,0,1.5583769762368582,0,1,0,0,0,1,0,0,1,0,0
0,1,1,1.4508197855632678,1,1,1,1,1,1,1.608230886241842,0,1,0,0,0,1,0,0,1,0,1
1,0,0,-0.7073594915983407,1,0,0,0,0,0,0.3618831361172495,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,-0.27375059946986824,1,0,0,1,0,0,0,0,1,0,1
0,0,0,-1.1960038562387048,0,0,0,0,0,1,-1.4710789550659844,0,0,1,1,0,0,0,0,1,0,0
1,1,0,-0.7073594915983407,0,0,1,0,0,1,0.9933659961803764,0,1,0,1,0,0,0,0,1,0,0
0,1,1,-1.1552834925186746,0,0,0,0,0,0,-0.6484894399837535,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-1.1960038562387048,0,1,0,0,0,1,-0.4856333339674735,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.7888002190384014,0,0,0,0,0,0,-1.4876969250676455,0,0,1,0,0,1,0,1,0,0,0
0,1,1,1.125056875803025,0,0,1,1,0,0,0.8703930181680831,0,1,0,0,1,0,0,0,1,0,1
0,0,0,-1.2774445836787656,0,0,0,0,0,1,0.1608056990971482,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,1,0,1,0,0,1,1.179487260198982,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.151905990750544,1,0,0,0,0,0,0.35246369715875814,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.247217966963116,1,0,1,0,0,1,0.8836873941694119,0,1,0,0,1,0,0,0,1,0,0
0,0,0,-0.5851984004382496,0,0,0,1,1,0,-0.3177918369506949,1,0,0,1,0,0,0,1,0,0,0
0,1,0,-0.2187151269579764,1,1,0,0,1,0,0.534710024134526,1,0,0,0,1,0,0,0,0,1,0
1,0,0,-0.3001558543980371,1,0,1,0,0,1,0.8222009051632655,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.188488510242327,0,0,0,0,0,0,-1.5093002860698053,0,0,1,1,0,0,0,0,1,0,0
0,0,0,-1.1960038562387048,1,0,0,0,0,0,0.3236618051134285,0,1,0,1,0,0,0,0,1,0,0
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.20218498474687394,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.5851984004382496,0,0,0,0,0,0,-1.4843733310673135,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0.21610932332815969,1,0,0,0,1,1,1.1416099119588472,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.6666391278783103,0,0,0,0,1,1,0.3253236021135945,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-0.3408762181180675,0,0,1,1,0,1,-0.3526895739541836,1,0,0,1,0,0,0,1,0,0,1
0,0,0,1.2064976032430856,0,0,1,1,0,1,-0.7033287409892356,1,0,0,0,0,1,0,1,0,0,0
0,1,1,1.4915401492832985,1,0,0,0,0,0,-1.3397969920528607,0,0,1,0,0,1,1,0,0,0,0
1,0,0,-0.5527257825262124,1,0,0,0,0,1,1.0282372900895822,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.5851984004382496,0,0,0,0,0,1,-1.479387940066815,0,0,1,1,0,0,0,0,0,1,0
0,0,1,-0.5492132641912553,0,0,0,0,0,0,-1.4611028331677702,0,0,1,0,1,0,1,0,0,0,1
0,1,0,0.1477681465222966,0,0,0,0,0,0,-1.4876969250676455,0,0,1,0,1,0,0,0,0,1,0
0,0,1,-0.3815965818380978,0,0,0,0,0,0,-1.4943441130683104,0,0,1,0,1,0,0,0,0,1,0
0,0,0,-1.0331224013585834,0,0,0,0,0,0,-1.462769970065154,0,0,1,1,0,0,0,0,0,1,0
0,0,1,0.4735310562825394,0,0,0,0,0,0,-1.502653098069141,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-0.055833672077855,1,0,0,1,1,1,1.3107692232121058,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0.01142264768210207,1,0,1,0,0,1,0.6656960973229417,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2774445836787656,0,1,0,0,0,0,0.3236312000040465,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.1960038562387048,0,0,0,1,0,1,-0.518869273970796,1,0,0,1,0,0,0,0,1,0,1
0,1,0,-0.7073594915983407,0,0,1,0,0,0,0.3519123541162524,0,1,0,1,0,0,1,0,0,0,0
1,1,0,-0.4223169455581282,1,1,1,0,1,1,-0.0402717379229525,1,0,0,1,0,0,0,0,0,1,0
0,1,1,1.6137012404433893,1,0,1,1,0,1,1.284180471209448,0,1,0,0,0,1,0,0,1,0,1
1,1,0,0.188488510242327,1,0,0,0,0,1,0.3901336851200734,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.758573602322752,1,1,0,0,1,1,1.0099839661820376,0,1,0,0,1,0,0,0,0,1,0
0,0,1,-1.1960038562387048,0,1,0,0,1,1,-0.3211154309510272,1,0,0,1,0,0,0,0,0,1,1
0,1,1,-1.0738427650786138,1,0,0,0,0,1,-0.5255164619714603,1,0,0,1,0,0,0,1,0,0,0
0,0,0,1.4915401492832985,1,1,1,1,1,1,0.4599291591270504,1,0,0,0,1,0,0,1,0,0,1
1,0,0,-1.0738427650786138,0,1,0,0,0,1,0.677624566148813,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,0,0.2349635740872742,0,1,0,1,0,0,0,1,0,0,1
0,1,1,0.7178532386027215,0,1,0,0,0,1,-0.8412578920030237,1,0,0,1,0,0,0,1,0,0,0
0,1,1,-0.3570316870464634,0,1,0,0,1,1,1.1057091563293788,0,1,0,1,0,0,0,0,1,0,1
0,1,0,1.5322605130033284,1,0,1,1,1,0,0.3768393091187442,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0.2699292376823877,1,0,1,1,0,1,1.285842268209614,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-0.7073594915983407,0,0,0,1,0,0,0.682609957149311,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.188488510242327,0,0,0,1,1,1,0.8504514541660894,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.2292088739623573,1,0,0,1,1,0,0.1408641350951549,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.1145631287986442,0,0,0,1,1,0,-0.2862176939475387,1,0,0,1,0,0,0,0,1,0,0
0,0,0,1.125056875803025,0,0,1,1,1,1,0.179085466098976,1,0,0,0,1,0,0,1,0,0,0
1,0,0,-1.2774445836787656,0,0,0,0,0,1,0.2289393761039596,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.5956921474426305,0,1,0,1,0,0,0.8404806721650927,0,1,0,1,0,0,0,0,1,0,0
0,1,0,1.0436161483629645,1,1,0,0,1,1,-0.1233615879312587,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0.2699292376823877,0,0,0,0,1,1,-0.4972659129686364,1,0,0,0,0,1,1,0,0,0,0
0,0,0,-0.5970223108062743,0,1,0,0,0,1,1.0186648391005506,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-1.1552834925186746,0,0,0,0,0,1,-1.3165318340505352,1,0,0,1,0,0,0,0,1,0,0
1,0,0,1.247217966963116,1,0,0,1,0,1,0.8255244991635975,0,1,0,1,0,0,1,0,0,0,0
0,0,0,-1.0074019653848019,0,0,0,0,0,1,0.3669585371096264,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.2774445836787656,0,0,0,0,0,1,-1.5071336011530982,0,0,1,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,1,0,0,0,0,1,0.34842376998881447,0,1,0,1,0,0,0,0,1,0,1
0,1,1,1.369379058123207,1,0,0,0,0,1,-1.3115464430500368,0,0,1,0,0,1,0,1,0,0,0
0,0,0,-1.0164700690762059,0,0,0,1,0,1,0.0908945567107408,1,0,0,1,0,0,0,0,1,0,1
1,1,0,-0.3815965818380978,0,0,0,0,0,1,-1.462769970065154,0,0,1,0,1,0,0,0,1,0,0
0,0,0,-0.5851984004382496,1,0,0,0,1,1,0.7839795741594444,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-1.227648068008207,1,1,0,0,0,0,-0.2741050457964299,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0.758573602322752,1,0,0,1,0,1,1.0980592071908415,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0.1477681465222966,0,1,0,1,0,1,-0.035286346922454,1,0,0,0,1,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,0,0,0,-1.4694171580658184,0,0,1,1,0,0,0,1,0,0,0
0,0,0,-1.2774445836787656,0,0,0,1,0,0,-0.4607063789649817,1,0,0,1,0,0,0,0,0,1,1
0,1,0,1.6137012404433893,1,0,1,1,1,1,1.4503601712260603,0,1,0,0,0,1,0,0,1,0,0
0,0,0,-0.3815965818380978,1,0,0,0,0,1,0.3386179781149237,0,1,0,1,0,0,0,0,1,0,1
0,0,0,-1.2774445836787656,1,0,0,1,0,0,-0.346042385953519,1,0,0,1,0,0,0,0,1,0,1
1,0,0,-1.2774445836787656,0,0,0,1,0,1,0.6721874139051217,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.4630373092781585,1,0,0,0,0,1,0.9817334171792133,0,1,0,1,0,0,0,0,1,0,0
0,0,1,-1.1552834925186746,1,0,0,1,1,1,0.7424346491552913,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.6666391278783103,0,1,1,1,1,0,-0.3294244159518578,1,0,0,0,0,1,0,0,0,1,0
0,0,0,1.4508197855632678,0,1,0,1,0,1,-0.3427187919531868,1,0,0,0,1,0,0,1,0,0,0
0,1,1,1.6137012404433893,1,1,1,1,1,1,1.6065690892416755,0,1,0,0,0,1,1,0,0,0,0
0,0,0,-0.5444780367182193,0,0,0,0,0,1,-0.6567984249845842,1,0,0,1,0,0,1,0,0,0,0
0,1,0,-0.6961972805722064,1,0,0,0,0,1,0.3445975623106378,0,1,0,1,0,0,0,1,0,0,1
0,1,1,1.6137012404433893,1,0,0,0,0,0,-1.3447823830533592,0,0,1,0,0,1,1,0,0,0,0
0,1,1,-0.7073594915983407,0,0,0,0,0,0,-1.4993295040688086,0,0,1,0,1,0,0,0,0,1,0
0,1,0,1.6137012404433893,1,0,1,1,1,1,1.4536837652263923,0,1,0,0,1,0,1,0,0,0,0
1,1,0,1.0436161483629645,0,0,1,1,0,1,-0.6468276429835875,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0.3106496014024181,0,0,0,0,0,1,-1.4744025490663168,0,0,1,0,1,0,1,0,0,0,0
0,1,0,-0.8702409464784621,1,0,1,0,0,1,0.5230774451333633,0,1,0,1,0,0,1,0,0,0,1
1,0,0,-1.2559430494458583,0,0,0,0,0,1,-0.7961819969183666,1,0,0,1,0,0,0,0,1,0,1
0,1,0,1.4100994218432374,0,1,1,0,1,1,0.1475113230958195,1,0,0,0,0,1,0,1,0,0,0
1,1,0,-1.098246605351342,1,0,0,0,0,1,0.32512210188674984,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-0.7073594915983407,0,0,0,0,0,1,-1.4943441130683104,0,0,1,1,0,0,0,0,0,1,0
1,1,0,0.5549717837226001,1,0,0,1,0,1,1.1329569441943304,0,1,0,1,0,0,0,0,1,0,0
0,0,0,0.2292088739623573,1,1,1,1,0,1,0.0461417060856861,1,0,0,1,0,0,1,0,0,0,0
0,1,1,0.9621754209229036,1,1,0,1,0,1,0.1325551500943243,1,0,0,0,1,0,1,0,0,0,0
0,1,0,-1.2367242199587352,0,0,0,0,1,1,0.9784098231788813,0,1,0,1,0,0,0,0,1,0,1
0,1,1,-0.0965540357978854,1,0,0,0,0,1,-1.3181936310507012,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0.1477681465222966,0,0,0,0,0,0,-1.505976692069473,0,0,1,0,0,1,0,1,0,0,0
0,0,0,0.1477681465222966,1,0,0,0,0,1,0.6649947786194695,0,1,0,1,0,0,0,0,1,0,1
0,0,1,-0.8295205827584317,0,1,0,0,0,1,0.1691146840979788,1,0,0,1,0,0,0,0,0,1,0
0,0,0,-0.29029650155157544,1,0,0,0,0,1,0.8360956180381791,0,1,0,1,0,0,1,0,0,0,1
0,0,0,-1.2774445836787656,0,0,0,1,0,0,0.290425865110106,0,1,0,1,0,0,1,0,0,0,1
0,1,0,1.2879383306831464,0,1,1,0,1,1,1.305783832211607,0,1,0,0,0,1,0,1,0,0,0
0,1,0,-1.1960038562387048,1,0,1,0,0,1,0.8886727851699104,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,0.5127574068029686,0,1,0,1,0,0,0,0,1,0,1
0,1,0,-0.2594354906780068,1,0,0,0,0,0,-1.288281285047711,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0.9904954608615434,1,0,1,0,0,1,1.1637180805288665,0,1,0,1,0,0,0,1,0,0,1
0,0,0,-0.8295205827584317,1,0,0,0,1,1,0.4915033021302069,0,1,0,1,0,0,0,1,0,0,0
0,0,0,-1.2371944586855927,1,0,0,0,0,0,0.5218264176157583,0,1,0,1,0,0,0,0,0,1,1
1,1,0,-1.2367242199587352,1,0,0,0,0,1,0.7341256641544608,0,1,0,1,0,0,0,0,0,1,1
0,0,0,-1.2367242199587352,0,0,0,0,0,1,-0.6514904714878156,1,0,0,1,0,0,0,0,1,0,1
